customer_id,customer_name,email,country,registration_date,product_id,product_name,category,stock,order_id,order_date,quantity,price,review_id,rating,review_date
308,Wesley Crosby,smithdawn@lopez.com,Comoros,2020-10-01,126,Trip Clothing,Clothing,76,9467,2024-03-08,3,643.52,,,
440,Brenda Payne,rebecca04@gmail.com,Oman,2020-02-16,126,Trip Clothing,Clothing,76,9804,2024-04-21,8,341.62,,,
2969,Ryan Webb,barnesian@gmail.com,Cayman Islands,2023-10-28,127,Accept Furniture,Electronics,182,399,2024-06-22,10,961.29,,,
2409,Terri Ramos,perezleah@yahoo.com,Guinea,2020-02-05,127,Accept Furniture,Electronics,182,963,2024-03-10,6,454.78,,,
2203,Dustin Marshall,lindsey54@bowers-holder.com,Nepal,2021-04-06,127,Accept Furniture,Electronics,182,1126,2024-01-14,3,268.14,,,
2932,Karen Turner,isaiah97@gmail.com,Luxembourg,2020-02-28,127,Accept Furniture,Electronics,182,1180,2024-02-23,2,1367.33,,,
1594,Alicia Schneider,michellestout@adams-reyes.com,Swaziland,2020-01-15,127,Accept Furniture,Electronics,182,1435,2024-09-06,6,338.9,,,
587,Alan Morton,bergjacqueline@norton-sanchez.biz,Hungary,2021-09-18,127,Accept Furniture,Electronics,182,1542,2024-02-26,3,999.9,,,
482,Robert Hill,gdaniels@carroll-johnston.org,Saint Lucia,2023-05-06,127,Accept Furniture,Electronics,182,1920,2024-09-06,4,924.4,,,
807,Kimberly Serrano,zvasquez@hotmail.com,Morocco,2023-03-27,127,Accept Furniture,Electronics,182,2072,2024-05-03,7,564.88,,,
2613,Courtney Allen,athomas@hartman.net,Ghana,2023-04-13,127,Accept Furniture,Electronics,182,2631,2024-02-14,8,836.29,,,
1272,Leslie Kim,annaromero@gmail.com,Vietnam,2020-01-04,127,Accept Furniture,Electronics,182,2754,2024-02-29,2,25.46,,,
2069,Shelia Bradshaw,joshua65@hotmail.com,Cyprus,2020-01-19,127,Accept Furniture,Electronics,182,3350,2024-08-29,8,615.98,,,
1771,Beverly Livingston,igibbs@hotmail.com,Lao People's Democratic Republic,2022-11-26,127,Accept Furniture,Electronics,182,3755,2024-04-14,4,96.39,,,
563,Rebecca Hunter,weissrachel@smith-perez.com,Korea,2023-03-30,127,Accept Furniture,Electronics,182,4451,2024-07-18,5,861.29,,,
2098,Kyle Mullins,marthacopeland@dixon-berry.com,Heard Island and McDonald Islands,2022-03-16,127,Accept Furniture,Electronics,182,5460,2024-09-19,4,1303.78,,,
1566,Anthony Mendez,arianastuart@gmail.com,Hong Kong,2021-03-04,127,Accept Furniture,Electronics,182,5514,2024-08-11,1,806.12,,,
596,Lauren Luna,johnsonmary@henry.org,Belize,2023-04-07,127,Accept Furniture,Electronics,182,5536,2024-09-30,1,408.1,,,
698,Tracey Rollins,phaynes@osborn.com,Somalia,2020-01-02,127,Accept Furniture,Electronics,182,6019,2024-08-28,8,268.37,,,
988,Megan Jacobs,brenda94@hotmail.com,Cook Islands,2020-12-18,127,Accept Furniture,Electronics,182,6082,2024-02-01,1,474.79,,,
2829,Donna Cooper,gpowell@hotmail.com,Belgium,2022-06-21,127,Accept Furniture,Electronics,182,6491,2024-03-10,1,1071.57,,,
1411,Elizabeth Wright,hubbarddaniel@gmail.com,Thailand,2023-04-02,127,Accept Furniture,Electronics,182,6592,2024-05-18,1,449.42,,,
46,Brittany Hernandez,lmiller@hotmail.com,Uganda,2023-12-21,127,Accept Furniture,Electronics,182,7268,2024-08-12,7,858.85,,,
2117,Leah Bentley,thomas97@taylor-irwin.info,Germany,2024-02-20,127,Accept Furniture,Electronics,182,7575,2024-07-25,3,426.29,,,
1361,Christopher Marsh DVM,justinandrade@yahoo.com,Grenada,2022-07-26,127,Accept Furniture,Electronics,182,8017,2024-05-16,7,270.85,,,
796,Tammy Clay,caleb18@gmail.com,Micronesia,2023-04-24,127,Accept Furniture,Electronics,182,8652,2024-05-24,1,979.49,,,
2171,Arthur Olsen,thomasjacob@riggs.com,Austria,2023-08-23,127,Accept Furniture,Electronics,182,9359,2024-02-26,5,1441.12,,,
1598,Martin Thomas,ugarcia@ingram.org,Barbados,2023-08-13,128,Office Furniture,Furniture,347,742,2024-07-31,3,909.84,,,
166,Natalie Patterson,jacqueline05@fischer.com,Jamaica,2023-02-11,128,Office Furniture,Furniture,347,1150,2024-06-08,9,497.93,,,
2110,Lisa Young,boothlindsay@wells.com,Spain,2021-02-08,128,Office Furniture,Furniture,347,1257,2024-08-16,2,129.34,,,
2872,Judith Smith,lambjesse@hotmail.com,San Marino,2023-07-16,128,Office Furniture,Furniture,347,4378,2024-03-08,10,715.51,,,
2013,Hannah Hanson,sheliamorales@yahoo.com,Jersey,2021-01-15,128,Office Furniture,Furniture,347,5407,2024-02-21,6,703.04,,,
2581,Joseph Adams,christinelee@hotmail.com,Saudi Arabia,2023-02-01,128,Office Furniture,Furniture,347,5657,2024-03-21,8,43.86,,,
1246,Kristy Lewis,dbrown@hotmail.com,Reunion,2022-01-16,128,Office Furniture,Furniture,347,5957,2024-08-20,10,801.93,,,
848,Jon Holmes,websterjames@gmail.com,Cook Islands,2020-12-31,128,Office Furniture,Furniture,347,6496,2024-01-13,1,438.17,,,
2974,Debra Salazar,kevin34@jackson-gardner.net,United Arab Emirates,2021-07-09,128,Office Furniture,Furniture,347,6553,2024-04-07,4,119.18,,,
1609,Donald Rodriguez,denise18@carter-nelson.com,Lithuania,2022-12-04,128,Office Furniture,Furniture,347,6954,2024-10-10,4,878.96,,,
2167,James Cannon,jessica07@odom.com,Brunei Darussalam,2024-07-24,128,Office Furniture,Furniture,347,7600,2024-09-03,10,1189.06,,,
810,Benjamin Anderson,tammyrobertson@hotmail.com,Cuba,2022-03-19,128,Office Furniture,Furniture,347,7638,2024-07-17,7,1397.41,,,
969,Daniel Wilson,fgonzalez@ferguson-choi.com,Netherlands Antilles,2024-05-26,128,Office Furniture,Furniture,347,7674,2024-05-31,5,1008.95,,,
710,Angel Austin,wevans@fuller.com,Heard Island and McDonald Islands,2023-02-08,128,Office Furniture,Furniture,347,8210,2024-03-03,2,708.64,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,128,Office Furniture,Furniture,347,8416,2024-07-28,9,753.66,,,
355,Michael Gomez,swashington@yahoo.com,Isle of Man,2021-06-06,128,Office Furniture,Furniture,347,9115,2024-04-26,6,301.18,,,
44,Kimberly Schaefer,melissa20@cook-estrada.com,Marshall Islands,2023-02-17,128,Office Furniture,Furniture,347,9762,2024-02-18,5,732.41,,,
1929,Pamela Lopez,bartonfrank@yahoo.com,Kuwait,2021-11-14,129,Expert Books,Accessories,181,424,2024-01-26,6,1025.4,,,
1865,Kyle Glass,joelcrane@bailey-roberts.com,Jordan,2021-03-31,129,Expert Books,Accessories,181,778,2024-02-20,9,622.89,,,
1432,Gabriel Morales,kevinjacobs@martinez.org,Moldova,2023-07-26,129,Expert Books,Accessories,181,841,2024-03-18,5,1386.81,,,
2701,Bill Davis,scottsharon@yahoo.com,France,2021-02-04,129,Expert Books,Accessories,181,944,2024-09-24,5,1137.4,,,
618,Charles Colon,donna56@hotmail.com,Namibia,2021-03-26,129,Expert Books,Accessories,181,1553,2024-03-25,9,98.92,,,
1917,Julia Martinez,hendersonheather@gmail.com,Burundi,2024-05-01,129,Expert Books,Accessories,181,2109,2024-05-07,3,1250.81,,,
688,Keith Myers,ellisjonathan@hotmail.com,Equatorial Guinea,2023-11-09,129,Expert Books,Accessories,181,2447,2024-10-23,1,1129.67,,,
1409,Haley Harrison,savannah01@horne-turner.info,Brazil,2022-12-08,129,Expert Books,Accessories,181,2597,2024-06-09,7,1494.21,,,
2995,Daniel Huynh,garciaeric@yoder-smith.com,Mozambique,2022-10-30,129,Expert Books,Accessories,181,3477,2024-08-31,9,396.11,,,
1673,Tiffany Nichols,tombecker@garza.com,Trinidad and Tobago,2020-02-15,129,Expert Books,Accessories,181,3633,2024-10-09,9,32.63,,,
1627,Courtney Powell,vwhite@carney.biz,Isle of Man,2023-11-20,129,Expert Books,Accessories,181,3939,2024-09-16,2,1281.43,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,129,Expert Books,Accessories,181,4252,2024-08-23,5,263.18,,,
2006,Suzanne Terry,amy99@lee.com,China,2020-02-29,129,Expert Books,Accessories,181,5267,2024-08-31,8,1255.74,,,
1777,Hector Smith,muellerchristopher@hotmail.com,Myanmar,2020-04-22,129,Expert Books,Accessories,181,5380,2024-10-08,8,1359.14,,,
1613,Jason Williams,aaronjames@miller.org,Vanuatu,2020-06-29,129,Expert Books,Accessories,181,5671,2024-07-30,2,1140.23,,,
90,Robin Christian,dmiranda@taylor-harris.com,Burundi,2023-10-02,129,Expert Books,Accessories,181,5715,2024-08-12,3,394.38,,,
2591,Deanna Hoffman,allennicole@duncan.com,Belarus,2023-04-22,129,Expert Books,Accessories,181,6749,2024-07-25,10,1074.54,,,
636,Renee Williams,reidmargaret@russell-stokes.com,United Kingdom,2024-07-31,129,Expert Books,Accessories,181,6762,2024-08-18,9,1221.25,,,
427,David Oliver,sandraharris@evans.biz,Korea,2021-02-10,129,Expert Books,Accessories,181,6874,2024-05-31,5,458.7,,,
1300,Lauren Harper,garciacarol@elliott.biz,Saint Barthelemy,2021-05-26,129,Expert Books,Accessories,181,6981,2024-06-26,1,1316.96,,,
134,Justin Logan,courtneycraig@gmail.com,Ghana,2021-12-12,129,Expert Books,Accessories,181,7124,2024-01-15,5,1347.4,,,
1317,Alec Wilson,caitlin97@hotmail.com,United States Virgin Islands,2021-11-06,129,Expert Books,Accessories,181,7338,2024-09-06,5,1132.81,,,
1722,Brianna Brown,jeffrey46@rivera.com,India,2023-11-11,129,Expert Books,Accessories,181,8178,2024-01-04,10,1480.15,,,
36,Molly Hamilton,rsmith@castro.biz,Mauritania,2021-12-14,129,Expert Books,Accessories,181,8476,2024-04-29,2,115.88,,,
99,Jacob Vaughn,maureenking@gmail.com,Bahrain,2023-07-18,129,Expert Books,Accessories,181,8875,2024-01-25,7,603.75,,,
2200,Kevin Olson,melissaray@kim.com,Norfolk Island,2020-06-25,129,Expert Books,Accessories,181,9178,2024-07-23,2,487.93,,,
2579,Savannah Olson,john57@carr.info,Slovakia (Slovak Republic),2023-08-28,130,Today Books,Accessories,439,182,2024-01-25,3,918.75,,,
605,Richard Brown,ricardogreen@macias-carter.com,Northern Mariana Islands,2021-06-30,130,Today Books,Accessories,439,919,2024-07-11,10,195.93,,,
649,Billy Thomas,veronica07@guerrero-nolan.net,Malawi,2023-05-28,130,Today Books,Accessories,439,1078,2024-01-30,10,220.89,,,
707,Jeff Perez,jschultz@gmail.com,Libyan Arab Jamahiriya,2023-03-07,130,Today Books,Accessories,439,1337,2024-04-07,10,515.76,,,
1364,Karla Kelly,laurafernandez@parker.com,Armenia,2022-12-16,130,Today Books,Accessories,439,1740,2024-02-20,6,675.87,,,
263,Anna Johnson,kevin92@bailey-james.info,Saint Martin,2024-06-25,130,Today Books,Accessories,439,2532,2024-02-04,2,1217.1,,,
117,Cassandra Jones,richardramirez@walton.com,Pitcairn Islands,2024-02-04,130,Today Books,Accessories,439,5040,2024-04-13,6,1316.61,,,
763,Donna Johnson,briantucker@baker.net,Tokelau,2020-07-03,130,Today Books,Accessories,439,5621,2024-01-18,8,1332.58,,,
1322,Mitchell Williams,sabrinacruz@mcmillan.info,Marshall Islands,2022-05-09,130,Today Books,Accessories,439,5891,2024-07-13,4,1260.53,,,
2231,Whitney Johnson,travis52@brown.com,Kiribati,2020-06-08,130,Today Books,Accessories,439,6208,2024-02-05,3,1383.31,,,
704,Anita Bennett,andrew47@ho-johnson.com,Northern Mariana Islands,2023-05-28,130,Today Books,Accessories,439,6565,2024-08-13,6,888.86,,,
2336,Brittany Castillo,isantos@smith.biz,Comoros,2023-06-05,130,Today Books,Accessories,439,6693,2024-08-28,6,340.03,,,
1600,Stephen Singh,lopezjulie@yahoo.com,Sweden,2022-10-27,130,Today Books,Accessories,439,6708,2024-09-12,10,1117.74,,,
1610,Shawn Allen,rduke@gmail.com,Costa Rica,2022-07-24,130,Today Books,Accessories,439,6996,2024-07-17,7,83.88,4251.0,4.0,2024-08-18
1956,Adriana Huff,guzmancharles@burch-robinson.com,Poland,2024-07-23,130,Today Books,Accessories,439,7142,2024-02-13,8,97.63,,,
1294,Joseph Rodgers,kimberly37@hotmail.com,Western Sahara,2024-09-30,130,Today Books,Accessories,439,7729,2024-01-06,9,810.78,,,
2729,Richard Edwards,qbrown@gmail.com,El Salvador,2022-12-04,130,Today Books,Accessories,439,8464,2024-03-28,7,1091.89,,,
78,Jennifer Robles,scott97@huff.com,Nauru,2020-06-11,130,Today Books,Accessories,439,8904,2024-05-30,9,124.34,,,
586,Allen Ryan,bonnie13@yahoo.com,Suriname,2023-06-17,130,Today Books,Accessories,439,9116,2024-07-12,9,881.93,,,
1169,Angel Henderson,stephenmccall@gmail.com,Hong Kong,2020-01-14,130,Today Books,Accessories,439,9158,2024-06-26,7,1465.93,,,
1875,Christina Taylor,stephen90@johnson.com,Bermuda,2024-06-13,131,Late Books,Furniture,201,249,2024-04-05,2,109.3,,,
2910,Ashley Cummings,frank69@kennedy.com,San Marino,2020-08-27,131,Late Books,Furniture,201,683,2024-08-12,7,37.04,,,
1757,Jamie Hamilton,hvazquez@gmail.com,Brazil,2020-08-15,131,Late Books,Furniture,201,739,2024-01-29,5,852.91,,,
727,Ann Dennis,david89@hotmail.com,Ukraine,2020-07-10,131,Late Books,Furniture,201,955,2024-04-18,6,1150.64,,,
367,John Fuller,dperkins@gonzalez.com,Kazakhstan,2021-11-04,131,Late Books,Furniture,201,1575,2024-04-09,5,1324.33,,,
888,Jennifer Jones,joanna49@glover-lewis.org,Panama,2024-01-01,131,Late Books,Furniture,201,2501,2024-06-15,8,997.27,,,
2193,Mary Martin,molly97@russell.biz,French Polynesia,2020-01-21,131,Late Books,Furniture,201,3082,2024-08-23,1,1115.17,,,
1311,Michele Williams,poolesherry@cooper.info,Belarus,2021-09-06,131,Late Books,Furniture,201,3883,2024-08-02,1,377.33,,,
630,Tara Hoffman,anthonywebb@gmail.com,Australia,2020-04-06,131,Late Books,Furniture,201,4203,2024-03-18,7,733.12,,,
2656,Jessica Rodriguez,jennifer97@hodge-meyers.com,Kenya,2023-04-18,131,Late Books,Furniture,201,4518,2024-10-25,1,1133.99,,,
221,Kevin Hicks,brandonperez@hotmail.com,Spain,2022-07-01,131,Late Books,Furniture,201,4893,2024-04-23,5,880.44,,,
417,Rachel Jimenez,johnsonalejandro@yahoo.com,Lithuania,2023-11-19,131,Late Books,Furniture,201,5247,2024-04-25,6,231.71,,,
477,Monica Ray,lortiz@armstrong-krause.net,Georgia,2021-01-09,131,Late Books,Furniture,201,5309,2024-04-01,8,560.68,,,
2449,David Lopez,brandi09@gmail.com,Slovenia,2020-02-24,131,Late Books,Furniture,201,5502,2024-01-23,2,159.08,,,
1855,Nancy Pineda,lorihoward@gmail.com,Palau,2021-02-12,131,Late Books,Furniture,201,5787,2024-04-18,2,51.76,,,
323,Daniel Peterson,elane@gmail.com,Argentina,2024-02-14,131,Late Books,Furniture,201,6940,2024-09-06,3,1438.99,,,
281,Bobby Nunez,connerelizabeth@yahoo.com,Andorra,2023-03-10,131,Late Books,Furniture,201,8319,2024-05-07,10,876.85,,,
942,Megan Sanchez,kschneider@yahoo.com,Sweden,2022-09-30,131,Late Books,Furniture,201,9105,2024-07-01,4,523.9,,,
106,Pamela Clay,markmason@perez-evans.com,Vietnam,2020-06-01,131,Late Books,Furniture,201,9350,2024-05-23,5,1412.99,,,
824,Kyle Marsh,xbrown@gmail.com,Mexico,2020-11-09,132,Maintain Clothing,Furniture,228,127,2024-07-12,8,774.92,,,
707,Jeff Perez,jschultz@gmail.com,Libyan Arab Jamahiriya,2023-03-07,132,Maintain Clothing,Furniture,228,187,2024-10-10,3,1475.01,,,
623,Michael Newton,pgriffith@hotmail.com,Saint Martin,2022-02-19,132,Maintain Clothing,Furniture,228,400,2024-07-20,9,1123.65,,,
65,Timothy Waters,kristin15@mays.com,San Marino,2021-07-07,132,Maintain Clothing,Furniture,228,1043,2024-09-13,8,265.31,,,
1373,Alexander Rivera,perezsusan@gmail.com,Congo,2021-08-15,132,Maintain Clothing,Furniture,228,2071,2024-07-22,1,119.33,,,
2447,Omar Fisher,dwilliams@hotmail.com,Lesotho,2020-12-13,132,Maintain Clothing,Furniture,228,2383,2024-02-25,3,923.36,,,
738,Stacie Henderson,ryan32@hotmail.com,Kiribati,2021-09-28,132,Maintain Clothing,Furniture,228,2555,2024-02-16,1,463.14,,,
1440,Daniel Frazier,nina02@yahoo.com,Papua New Guinea,2023-08-27,132,Maintain Clothing,Furniture,228,2954,2024-07-03,7,494.13,,,
1981,Ryan Howard,henry46@hotmail.com,Tunisia,2023-12-17,132,Maintain Clothing,Furniture,228,3138,2024-07-26,10,1479.28,,,
238,Leslie Hunter,pmartin@hotmail.com,Portugal,2021-07-22,132,Maintain Clothing,Furniture,228,3155,2024-02-23,1,1159.23,,,
762,Aaron Cox,smithanna@gmail.com,Qatar,2022-09-02,132,Maintain Clothing,Furniture,228,4200,2024-05-04,4,1236.09,,,
2754,Tracy Dunlap,bradleysamantha@martinez.biz,Tanzania,2021-04-21,132,Maintain Clothing,Furniture,228,4240,2024-07-02,2,312.6,,,
839,Jack Martinez,jmoss@gmail.com,Japan,2020-02-04,132,Maintain Clothing,Furniture,228,4364,2024-03-20,4,912.81,,,
161,Michael Alexander,schneiderfelicia@hotmail.com,Swaziland,2022-05-18,132,Maintain Clothing,Furniture,228,5150,2024-04-29,4,1137.66,,,
273,Melissa Walker,prattmatthew@norton.info,Jordan,2020-10-20,132,Maintain Clothing,Furniture,228,5255,2024-06-26,7,1401.17,,,
441,Scott Hurley,dlee@robinson.com,Svalbard & Jan Mayen Islands,2021-02-25,132,Maintain Clothing,Furniture,228,5655,2024-03-25,8,602.78,,,
2092,Lisa Hill DVM,stevenwillis@gmail.com,Isle of Man,2020-09-14,132,Maintain Clothing,Furniture,228,6325,2024-07-04,10,1443.99,,,
1386,Sarah Vincent,reyesbenjamin@yahoo.com,Hungary,2021-03-31,132,Maintain Clothing,Furniture,228,7263,2024-02-27,7,369.76,,,
624,Amanda Green,marc95@hill.com,Saint Martin,2023-06-13,132,Maintain Clothing,Furniture,228,7372,2024-10-08,5,243.83,,,
2558,John Rogers,robert95@long.com,Sri Lanka,2022-12-06,132,Maintain Clothing,Furniture,228,7403,2024-10-04,4,1100.66,,,
1798,Tammy Garner,alexanderblake@gmail.com,Belgium,2021-11-12,132,Maintain Clothing,Furniture,228,7581,2024-08-21,10,1038.28,,,
2754,Tracy Dunlap,bradleysamantha@martinez.biz,Tanzania,2021-04-21,132,Maintain Clothing,Furniture,228,7765,2024-07-08,2,1053.51,,,
1936,Daniel Hill,tatekurt@lee.com,British Virgin Islands,2020-09-25,132,Maintain Clothing,Furniture,228,7899,2024-06-15,6,811.91,,,
2128,Dr. Sandra Blankenship,petersjohn@hotmail.com,Malta,2024-07-19,133,Call Books,Furniture,387,94,2024-05-03,7,744.02,,,
2604,Lacey Woods,josephpittman@bowen.org,Greece,2024-10-18,133,Call Books,Furniture,387,1515,2024-09-06,6,985.07,,,
1161,Jennifer Cardenas,vanessathompson@pitts.org,Guernsey,2021-02-05,133,Call Books,Furniture,387,1865,2024-09-02,2,775.82,,,
231,Amanda Rivera,oliviakim@williamson.org,Trinidad and Tobago,2022-05-05,133,Call Books,Furniture,387,3504,2024-06-07,8,367.91,,,
2744,Ashley Tucker,zjones@bullock-potts.info,Bolivia,2023-09-22,133,Call Books,Furniture,387,3725,2024-01-11,5,1178.07,,,
400,Jill Conner,james62@melendez.com,Guatemala,2022-12-10,133,Call Books,Furniture,387,4017,2024-06-09,5,290.01,,,
1743,Wendy Phillips,oadkins@hotmail.com,Slovenia,2022-05-02,133,Call Books,Furniture,387,4410,2024-07-13,8,826.54,,,
24,Karen Hampton,ajoseph@yahoo.com,Russian Federation,2021-10-22,133,Call Books,Furniture,387,4941,2024-10-10,7,783.64,,,
2044,Logan Figueroa,patrick97@gmail.com,Netherlands Antilles,2024-07-25,133,Call Books,Furniture,387,5060,2024-10-17,7,623.95,,,
346,Patricia Oliver,mitchellcarl@oneill.com,Guernsey,2022-01-02,133,Call Books,Furniture,387,5532,2024-04-05,4,548.98,,,
2182,Nancy Pace,joshuafranklin@yahoo.com,Tonga,2024-08-15,133,Call Books,Furniture,387,5685,2024-10-22,9,309.48,,,
1294,Joseph Rodgers,kimberly37@hotmail.com,Western Sahara,2024-09-30,133,Call Books,Furniture,387,6772,2024-03-30,1,410.13,,,
824,Kyle Marsh,xbrown@gmail.com,Mexico,2020-11-09,133,Call Books,Furniture,387,6779,2024-08-08,7,910.55,,,
2227,Craig Smith,trobinson@yahoo.com,Congo,2020-02-13,133,Call Books,Furniture,387,7565,2024-07-22,9,638.57,,,
1958,Carolyn Garcia,danny68@hotmail.com,Bahamas,2024-05-13,133,Call Books,Furniture,387,7663,2024-03-16,10,556.45,,,
1894,Kimberly Baker,karen14@smith.com,Aruba,2023-08-14,133,Call Books,Furniture,387,7679,2024-07-26,7,308.53,,,
2044,Logan Figueroa,patrick97@gmail.com,Netherlands Antilles,2024-07-25,133,Call Books,Furniture,387,7812,2024-06-23,5,755.59,,,
2391,Tracy Newman,robert11@gmail.com,Malawi,2024-03-31,133,Call Books,Furniture,387,7895,2024-08-04,5,624.75,,,
1856,Kimberly Patterson,jennifer52@patel-foster.com,Nauru,2023-12-23,133,Call Books,Furniture,387,9125,2024-07-12,7,1007.99,,,
1219,Jennifer Patton,sheri21@gmail.com,Togo,2022-05-25,133,Call Books,Furniture,387,9438,2024-09-30,1,156.84,,,
1402,Selena Robinson,igriffin@stewart.net,New Caledonia,2024-06-27,133,Call Books,Furniture,387,9561,2024-05-10,7,1073.41,,,
504,Jennifer Daniel,michaelrodriguez@yahoo.com,Hungary,2023-11-06,134,Summer Electronics,Clothing,143,525,2024-09-03,3,957.53,,,
2313,Ashley Smith,fdeleon@wall.org,Korea,2023-02-16,134,Summer Electronics,Clothing,143,669,2024-02-08,5,1359.73,,,
344,Yvonne Schneider,xcook@whitney.biz,Gibraltar,2020-12-03,134,Summer Electronics,Clothing,143,793,2024-03-07,4,333.88,,,
2880,Ryan Hernandez,scottdavid@gmail.com,Senegal,2020-02-01,134,Summer Electronics,Clothing,143,2454,2024-01-11,8,869.73,,,
2468,George Bolton,vpittman@garcia-cain.com,Saudi Arabia,2022-01-29,134,Summer Electronics,Clothing,143,3674,2024-09-10,5,1091.09,,,
1079,Robert Melton,jacksonshelby@edwards.com,Israel,2024-03-24,134,Summer Electronics,Clothing,143,3848,2024-08-21,10,1012.96,,,
1902,Kathy Hopkins,stephanieblackburn@gmail.com,Vanuatu,2020-10-09,134,Summer Electronics,Clothing,143,4186,2024-01-25,2,1086.15,,,
1177,Cynthia Nichols,pmoran@gmail.com,French Polynesia,2021-10-22,134,Summer Electronics,Clothing,143,4574,2024-03-27,7,406.31,,,
1564,Nicholas Jackson,ronaldhernandez@gmail.com,Bhutan,2023-12-10,134,Summer Electronics,Clothing,143,4644,2024-07-06,7,870.55,,,
886,Dr. Jared Stafford,jeanetteramos@norris.org,Cameroon,2024-05-08,134,Summer Electronics,Clothing,143,5190,2024-02-02,8,624.75,,,
327,Renee Rangel,robertwoodward@kim.com,Mauritania,2020-06-22,134,Summer Electronics,Clothing,143,5383,2024-02-28,9,275.3,,,
1471,Nathan Dennis,qkeith@mcbride-martinez.biz,Nepal,2022-10-27,134,Summer Electronics,Clothing,143,5651,2024-01-17,10,922.95,,,
318,Krystal Rubio,hgordon@yahoo.com,Micronesia,2020-04-15,134,Summer Electronics,Clothing,143,7642,2024-06-17,7,431.94,,,
88,Tammy Odonnell,randall52@hotmail.com,Mexico,2024-01-30,134,Summer Electronics,Clothing,143,7724,2024-08-20,2,842.76,,,
2392,Daniel Sanchez,jamesblankenship@yahoo.com,Finland,2020-03-11,134,Summer Electronics,Clothing,143,9092,2024-02-18,6,1005.09,,,
562,Mark Hopkins,therman@gmail.com,Hungary,2023-01-12,134,Summer Electronics,Clothing,143,9129,2024-09-02,1,835.32,,,
